Id,SalePrice
2732,189380.23742980152
2733,189380.23742980152
2734,189380.23742980152
2735,189380.23742980152
2736,189380.23742980152
2737,189380.23742980152
2738,189380.23742980152
2739,189380.23742980152
2740,189380.23742980152
2741,189380.23742980152
2742,189380.23742980152
2743,189380.23742980152
2744,189380.23742980152
2745,189380.23742980152
2746,189380.23742980152
2747,189380.23742980152
2748,189380.23742980152
2749,189380.23742980152
2750,189380.23742980152
2751,189380.23742980152
2752,189380.23742980152
2753,189380.23742980152
2754,189380.23742980152
2755,189380.23742980152
2756,189380.23742980152
2757,189380.23742980152
2758,189380.23742980152
2759,189380.23742980152
2760,189380.23742980152
2761,189380.23742980152
2762,189380.23742980152
2763,189380.23742980152
2764,189380.23742980152
2765,189380.23742980152
2766,189380.23742980152
2767,189380.23742980152
2768,189380.23742980152
2769,189380.23742980152
2770,189380.23742980152
2771,189380.23742980152
2772,189380.23742980152
2773,189380.23742980152
2774,189380.23742980152
2775,189380.23742980152
2776,189380.23742980152
2777,189380.23742980152
2778,189380.23742980152
2779,189380.23742980152
2780,189380.23742980152
2781,189380.23742980152
2782,189380.23742980152
2783,189380.23742980152
2784,189380.23742980152
2785,189380.23742980152
2786,189380.23742980152
2787,189380.23742980152
2788,189380.23742980152
2789,189380.23742980152
2790,189380.23742980152
2791,189380.23742980152
2792,189380.23742980152
2793,189380.23742980152
2794,189380.23742980152
2795,189380.23742980152
2796,189380.23742980152
2797,189380.23742980152
2798,189380.23742980152
2799,189380.23742980152
2800,189380.23742980152
2801,189380.23742980152
2802,189380.23742980152
2803,189380.23742980152
2804,189380.23742980152
2805,189380.23742980152
2806,189380.23742980152
2807,189380.23742980152
2808,189380.23742980152
2809,189380.23742980152
2810,189380.23742980152
2811,189380.23742980152
2812,189380.23742980152
2813,189380.23742980152
2814,189380.23742980152
2815,189380.23742980152
2816,189380.23742980152
2817,189380.23742980152
2818,189380.23742980152
2819,189380.23742980152
2820,189380.23742980152
2821,189380.23742980152
2822,189380.23742980152
2823,189380.23742980152
2824,189380.23742980152
2825,189380.23742980152
2826,189380.23742980152
2827,189380.23742980152
2828,189380.23742980152
2829,189380.23742980152
2830,189380.23742980152
2831,189380.23742980152
2832,189380.23742980152
2833,189380.23742980152
2834,189380.23742980152
2835,189380.23742980152
2836,189380.23742980152
2837,189380.23742980152
2838,189380.23742980152
2839,189380.23742980152
2840,189380.23742980152
2841,189380.23742980152
2842,189380.23742980152
2843,189380.23742980152
2844,189380.23742980152
2845,189380.23742980152
2846,189380.23742980152
2847,189380.23742980152
2848,189380.23742980152
2849,189380.23742980152
2850,189380.23742980152
2851,189380.23742980152
2852,189380.23742980152
2853,189380.23742980152
2854,189380.23742980152
2855,189380.23742980152
2856,189380.23742980152
2857,189380.23742980152
2858,189380.23742980152
2859,189380.23742980152
2860,189380.23742980152
2861,189380.23742980152
2862,189380.23742980152
2863,189380.23742980152
2864,189380.23742980152
2865,189380.23742980152
2866,189380.23742980152
2867,189380.23742980152
2868,189380.23742980152
2869,189380.23742980152
2870,189380.23742980152
2871,189380.23742980152
2872,189380.23742980152
2873,189380.23742980152
2874,189380.23742980152
2875,189380.23742980152
2876,189380.23742980152
2877,189380.23742980152
2878,189380.23742980152
2879,189380.23742980152
2880,189380.23742980152
2881,189380.23742980152
2882,189380.23742980152
2883,189380.23742980152
2884,189380.23742980152
2885,189380.23742980152
2886,189380.23742980152
2887,189380.23742980152
2888,189380.23742980152
2889,189380.23742980152
2890,189380.23742980152
2891,189380.23742980152
2892,189380.23742980152
2893,189380.23742980152
2894,189380.23742980152
2895,189380.23742980152
2896,189380.23742980152
2897,189380.23742980152
2898,189380.23742980152
2899,189380.23742980152
2900,189380.23742980152
2901,189380.23742980152
2902,189380.23742980152
2903,189380.23742980152
2904,189380.23742980152
2905,189380.23742980152
2906,189380.23742980152
2907,189380.23742980152
2908,189380.23742980152
2909,189380.23742980152
2910,189380.23742980152
2911,189380.23742980152
2912,189380.23742980152
2913,189380.23742980152
2914,189380.23742980152
2915,189380.23742980152
2916,189380.23742980152
2917,189380.23742980152
2918,189380.23742980152
2919,189380.23742980152
